head_id,relation_id,tail_id
503974,13,458649
90307,41,892930
589109,40,1501006
112109,88,137
43404,13,318185
1854391,62,3723
289838,88,1421016
1949163,88,715918
503888,13,498499
296680,35,163876
456939,6,14510
376084,13,369968
554797,13,457135
554691,13,554363
89946,40,996287
2194809,7,2173714
6028,16,1671276
2183425,13,1272070
1278172,62,7931
1657825,63,833126
377002,13,366743
199314,106,293741
95625,40,1499463
36972,13,503035
6308,41,446378
247246,42,70189
1493757,13,500491
1481542,16,1240781
423895,42,1450679
236803,40,897481
85163,55,793622
88356,40,2058685
11706,13,1146674
503940,13,133905
1773715,63,1774625
13646,48,1944262
527765,35,527039
837335,63,1239965
1254299,109,314897
373658,13,365977
3745,13,499539
10318,55,3297
1582245,40,7461
317909,106,11180
91432,40,979192
9678,40,2034706
404762,13,362906
1915603,7,1855563
1932864,13,1932425
17343,54,100873
168501,35,1532043
1769045,40,1642880
1657421,62,2145
2028712,13,172128
1834399,40,914430
229991,16,503790
414018,13,173264
1619563,13,2034770
1251919,7,1251918
125550,20,665654
15186,42,180214
1913555,7,416321
2193900,7,2193899
11208,6,483852
2164721,40,2164735
37091,13,1427417
88765,40,1766657
1915057,7,487252
2243,40,1122453
2005683,40,2059632
1471407,62,5387
114493,35,5699
222408,109,314897
88395,40,884419
114933,88,706916
4028,40,1814680
229962,16,969795
1948072,40,960107
2093919,7,2093918
312020,40,2095849
17540,16,137234
49695,6,319690
1924031,13,1923986
397576,54,5102
757278,6,14577
802058,6,1514888
15189,7,870998
13756,65,52548
389953,54,251734
1768142,40,1048737
162238,88,8658
1250048,13,1250049
321138,6,6813
322372,35,1792925
845019,63,836570
648706,13,648177
1400392,63,844748
1715332,7,2173876
850736,13,1261079
2112,42,80159
26213,20,665702
2142848,13,2142880
1566,6,14072
102054,35,5199
1665944,13,1665809
398233,88,7799
1769035,40,1051964
320739,6,2046
243482,48,1582066
8624,45,1532
7730,7,180526
259970,7,1964826
3039,40,2196282
2174369,7,2173640
1855691,7,1777381
1250470,13,1877919
1917712,7,1765062
9538,35,9527
1915113,7,257241
1913208,7,1410324
831076,63,830385
1827155,13,1877766
791226,13,1420019
705012,7,416599
10185,26,1283321
1917573,7,809162
1147818,13,1147819
376235,13,499455
594651,7,1927689
1232910,13,1232909
1147486,13,1419417
73108,170,2148564
307333,88,16248
1908623,13,1898273
12490,7,1880472
460153,62,1553
47131,6,11607
1352033,13,1381755
197019,35,66022
1657913,63,846086
389463,54,76804
1970613,63,1970015
289610,88,2038559
1214,16,1573185
199522,88,61038
383755,13,368046
3617,13,372165
1882514,7,416390
541592,13,485326
490973,13,499369
303846,106,5018
383859,13,370307
197922,88,14292
3931,42,78089
769231,13,791810
359200,109,314897
8177,13,134204
4088,13,367375
2152738,7,2152970
1278794,62,17661
630795,42,1926294
1915642,7,747784
1716799,63,1717263
84785,6,14600
1776279,88,1543684
1896954,41,2190933
850585,13,499492
1888870,35,1005189
122498,6,11276
6756,20,665637
1914189,7,1226843
831678,62,7540
1972297,88,1629802
489019,35,488314
2054395,62,187235
1579860,62,1413
843072,63,843075
58269,88,156407
1657727,63,838016
25179,26,1283274
1707741,13,1591388
816,16,319177
9990,6,131078
109670,88,6671
1838877,62,548
47937,35,240307
6034,13,1643879
99263,35,118222
1948564,88,223586
620029,170,102616
105852,26,1283298
853132,13,808958
100499,16,2149283
485361,13,552493
89694,40,952526
1232,16,811954
4687,42,165867
2032415,13,1387185
149417,6,10026
1522001,62,4146
374669,13,369853
396276,65,108
608823,54,164748
236516,40,941170
1592204,13,1592178
1543502,88,8658
16408,7,1964642
1352025,13,1353706
2080,48,1099411
1873504,13,2016950
1716794,63,1718406
1680267,13,1931422
536062,7,536063
2062267,109,742795
601342,109,314897
2195550,13,2189724
1815095,88,592553
25040,20,1514686
89808,40,443625
133450,13,362843
78952,170,2071
1250058,13,1250059
162421,62,1702
93631,40,893656
389842,54,286366
1367658,13,1367659
493,7,536119
1882515,7,282923
469591,6,320135
88695,40,894762
133851,16,504434
503971,13,500796
237127,41,968078
1930997,13,1449011
748481,35,747226
1917169,7,787649
17795,13,768663
1159748,13,852930
375257,13,367258
377132,13,372103
1238846,63,839703
595052,40,982617
1898430,63,1923864
15096,41,2144736
80034,6,101210
364333,13,367076
95999,40,882771
404628,21,2999
5884,13,1690076
119742,106,1180
187262,35,7711
1769112,41,969326
554777,13,554193
2021223,21,1232
2008329,16,812090
1819223,13,2077723
90103,42,71514
1573146,40,1052777
375366,13,370572
92367,40,1355269
1776677,13,1666190
1792176,13,1161895
789479,13,554229
94827,40,1062352
1792679,63,1278105
465411,13,485236
134241,13,1365838
1645706,63,833575
374418,13,367994
94879,40,1099774
2033160,13,2032883
1458465,7,1965256
479600,40,914452
2135173,7,2135174
280904,13,1420516
1716692,62,10330
199904,88,17958
45159,7,415005
6996,40,1353831
851352,13,499265
43678,16,1683939
2087390,88,157003
375208,13,361174
1768455,40,1094964
2151503,63,2151869
289803,88,1572473
112283,48,1670734
1934511,7,1934288
840165,88,456013
1916734,7,1777688
352277,13,371673
373573,13,458517
1543476,88,155949
121917,106,145180
483975,41,2115735
214705,88,592729
88790,40,1105016
1755516,13,1481568
946,45,1815597
233307,7,1943916
503912,16,371067
95686,40,166905
1226165,48,928605
47881,6,7332
1657588,63,842785
1402036,13,1405047
870705,40,1607115
1956131,13,1956132
373274,13,458244
1948572,40,2059596
2035546,63,2035787
377511,13,369459
1657168,62,1626
489187,7,923679
1769158,40,2005193
1382290,7,1383667
616147,88,251553
2174371,7,2173643
456737,6,456400
1658192,63,828997
52442,54,3935
156765,40,1463834
2188,7,1411009
2503,40,1380390
125753,42,122901
9273,40,886474
374377,13,369557
5783,16,707630
1906207,13,1906197
1749525,35,281755
2035621,63,2036318
15949,35,1267394
1357532,7,1357931
1149364,13,808533
1571787,88,221681
2151499,62,5271
1913550,7,416320
134018,13,368933
1260579,13,1883088
112533,46,92820
1915209,7,1269399
2194322,7,542068
1657205,63,1657110
620328,106,2411
101888,6,9740
92693,40,2087763
359544,88,614392
872303,13,872304
3654,13,360943
1912915,7,416112
9439,35,1534694
6140,35,5649
89350,40,960757
2014824,7,2016000
1114754,21,1869431
1915371,7,283142
1767699,88,8658
1806647,40,1313834
1358425,13,1358428
15448,42,178080
372958,13,503286
2194412,7,736970
1819426,13,2184465
102718,40,873048
375869,16,367221
829514,63,1238705
102540,13,361111
95948,40,1071689
878363,26,1493988
164165,54,908
642,6,641
1971387,88,1421016
15854,6,5320
85203,6,13593
1509718,16,2184886
38824,13,1354913
95959,40,1878561
352289,13,723490
17540,16,137034
2166,35,417329
359645,88,54956
34977,13,501179
3308,13,360914
94878,40,1062601
1830133,63,1829888
13999,35,1500808
1716745,63,1718223
2189877,13,2189878
389734,65,2764
96001,42,178682
5391,21,1869415
1658164,63,1656406
1814345,63,1588392
110242,88,87828
2680,6,5162
2027996,7,2027995
1743431,7,1410956
458850,13,458022
1716710,62,10885
166234,48,1094090
600782,88,60946
52961,35,1046635
396105,54,226404
1875773,13,1875777
1889564,40,2162354
1753296,109,393568
320856,6,320855
1471569,62,4004
280038,13,1963391
404796,16,782041
2377,13,1425618
1755319,63,1775435
10517,20,665637
1253535,13,1535420
316668,40,1547508
1912618,7,1383508
1888256,63,1521965
1481051,13,1601045
15181,6,15180
1716714,63,1656463
1915545,7,1461882
375990,13,458082
1914272,7,257222
1913629,7,283020
120211,35,13384
1511354,13,1511351
1768122,40,2146351
1658655,63,833312
1381183,13,1792095
1601749,13,1601070
1084,6,60899
321668,6,13225
4991,16,851583
364492,40,1607869
1657948,63,873032
2154935,7,2154936
420309,16,642786
222244,109,314897
17005,16,371012
375268,13,554365
393917,54,1286
2164430,88,85313
8934,13,500876
12296,41,181789
790650,13,821070
1915876,7,874498
1749184,7,2019027
1926210,62,3993
530459,42,73664
555014,13,554212
364747,16,371548
1528215,6,13540
211751,170,609371
1536348,16,2414
16098,13,502654
2044767,13,1515863
2543,16,1890582
9366,40,2186880
485429,13,485233
222069,109,314897
631249,88,2629
463211,21,1869409
1806648,40,2163587
237557,40,883894
190220,88,1618758
1893608,40,2149220
1517603,63,1656209
1266384,13,1266538
1887518,63,1887218
16867,16,137297
1912627,7,1269289
1913498,7,638444
372921,13,852293
8206,13,506013
597804,48,942509
845816,63,845815
241174,35,1943253
375104,13,458245
15674,55,493
364286,6,9042
1545006,41,201565
851695,13,765957
6870,48,1090755
1953746,16,1956360
12514,13,1433063
398874,13,581139
12865,13,134063
125539,6,187208
14636,40,1888193
1582276,40,1533371
139119,35,137533
1241564,13,798110
378115,13,503362
165333,109,3812
457020,6,319748
166687,88,54956
1914801,7,1461888
102911,45,2079963
1658382,63,836435
1657139,63,830210
95686,40,224137
90461,40,831293
376893,13,368155
113518,88,156721
380813,13,763656
1522520,16,871974
1657390,62,1453
89395,40,1675957
1588612,63,1587744
2155001,7,2155002
1678297,7,2111628
871300,13,771227
847346,13,1241256
389486,65,52548
424076,40,2169889
2045194,13,2044415
375200,13,368074
1683792,45,1862807
1716646,63,1717344
1769029,41,2170452
2005194,109,314897
17098,13,526071
6617,41,2161244
841849,63,1399393
1915242,7,260392
210737,88,4406
13110,6,17710
1231955,63,1471313
2313,42,1926382
97640,65,5102
1287482,16,1530484
10409,41,2170501
1238219,62,87921
172153,13,367934
873905,62,6750
8180,20,665550
1856877,7,1841438
1658606,63,1775891
9183,40,1500926
851693,13,500174
1934471,7,1934169
378418,13,458238
94911,40,1002859
1716002,13,1715955
3669,16,1359249
376816,13,368898
404039,13,500836
177722,7,180611
2014121,13,2014019
23471,6,1149
53110,48,1501945
649398,88,4406
1248544,21,2804
15563,21,1869416
10052,20,1118673
839490,62,8351
389675,54,389304
7114,88,8658
1917576,7,417853
92793,40,2022979
2004223,62,5282
1462385,35,2019255
3108,40,3098
198580,170,2071
88358,40,1500688
1239370,63,1854301
1113875,42,1083545
93025,6,5923
8491,6,1950884
1159614,13,1159615
28830,13,1428085
2005795,88,628129
9484,42,740547
2054434,62,3408
166623,88,614392
277218,13,1241251
1914795,7,736075
1914761,7,1513305
111088,88,4936
10067,55,9050
376267,13,134253
833851,62,6365
1522158,63,1717077
850928,13,133909
591616,106,1721
121740,106,6249
1250123,16,1250126
377039,13,371948
846031,63,1520960
9954,21,1869434
1868636,40,1623719
120848,88,285059
32575,26,1283292
1748936,35,1879910
1141828,41,2103520
289777,35,6671
2013782,13,2013764
53248,88,2026898
1658302,63,1470605
4893,40,1571637
11685,41,2057965
616934,7,1460871
235784,40,1919035
312727,48,2154697
506416,13,501409
288,55,4846
16135,13,172323
1152406,26,1486096
1913431,7,1699820
2065811,7,2065445
2171743,62,702
274296,106,2286
10386,40,932885
1737914,13,1737908
1792182,13,1792101
11890,13,531581
110372,109,314897
1816907,62,1407
17687,35,1532973
1867259,13,1867127
1241064,13,1240961
1915109,7,1269704
815733,13,499022
788037,13,792745
780708,7,1085409
281965,62,8173
1646191,13,1645798
225810,88,6671
296680,35,198428
376044,13,369610
624686,41,2000389
374690,13,1351727
1913706,7,1356800
1158081,35,415534
93867,42,179911
2152111,13,2152093
2461,16,1450141
844859,63,839873
2035631,62,7534
1826373,7,1826261
1854798,63,1521813
1671,41,73148
1916208,7,542268
1753294,35,364347
1914249,7,283056
503761,13,498198
15958,13,768561
1657199,62,702
2003663,62,2394
1923100,109,314897
95838,40,1111757
790658,13,789282
14081,42,73168
1471468,62,4004
7739,21,1869386
2184627,13,2184394
2035676,62,10882
869271,35,1702961
241333,35,983816
1522193,62,47345
376909,13,1492477
202223,35,952750
2054462,63,2055094
133288,13,502412
47765,13,366327
167811,88,2758
1278614,63,1792759
322491,13,409588
9827,40,13365
96667,48,988762
875915,7,874744
95892,41,2170709
11075,21,1869721
374097,13,368183
2023331,109,393568
1572863,40,1004232
14959,42,1571540
377855,13,411188
815967,16,1530488
377876,13,501982
1588536,63,1588529
377220,13,1263666
17091,16,2094655
2027138,7,417351
4286,7,2168662
1644613,63,833300
522721,63,841187
1995187,13,861739
1253193,20,1451123
115718,109,314897
225537,88,6672
12734,7,124831
433258,40,2114741
1675974,88,13476
2189758,13,2189631
2174938,13,2152273
321129,6,319725
12317,13,666607
7552,45,2734
321024,6,5343
115791,106,140363
94760,40,2148870
391073,54,15982
620478,106,9457
422282,13,501410
2165652,16,2165702
1914848,7,1856403
10809,40,166679
459243,13,459198
16219,6,13555
1225211,6,280960
1491733,109,314897
3692,40,1543567
2831,40,1607435
840522,62,10674
827620,7,1603602
863295,13,1405145
1916879,7,283229
1581246,13,1897204
2054489,62,1547
111905,62,96
1428976,13,362882
161737,88,614392
101072,6,65279
1882525,7,1881907
1432962,13,366851
57894,88,5419
1738208,13,1721064
10512,21,1869410
559298,7,484063
17795,54,979
555522,48,1794163
820922,13,1420467
1975062,40,1499116
1773786,63,1656265
289707,35,275648
649315,13,1420900
715023,13,815122
395945,54,15932
1644693,63,833542
310814,42,1827247
2008222,62,6213
851131,13,498862
1521031,62,6260
17913,6,1491731
16457,40,2190265
1656432,62,47532
132161,6,802047
705021,7,416607
14668,40,1086596
47164,48,1828129
211629,35,980677
320827,6,2977
1915364,7,1268604
1407011,13,1619909
223779,88,6621
111804,109,314897
489279,7,2060255
376886,13,458053
792823,13,369575
873902,63,838177
17540,16,137134
1801,54,1800
177175,7,1161470
17540,16,137202
377280,13,371570
1914623,7,1483706
396960,54,17458
217275,35,1377975
303540,54,300435
7576,41,1267640
1877426,13,406275
359928,88,631318
3731,13,1899457
1628952,13,1709535
125503,13,409658
1806229,40,1502346
10861,55,58
2175496,13,2175197
199318,88,87835
284979,7,1083988
377108,13,413948
42822,13,281527
504143,13,413178
110434,106,16154
247185,40,187973
398534,45,13285
607831,42,72466
7090,55,1758029
1421832,13,1421833
851792,13,506638
2039132,88,156243
374763,13,368719
89621,41,1224780
55665,35,3932
50769,13,170936
101206,6,101191
706652,13,500546
1658634,63,833899
119770,106,5232
1761270,13,1457808
1917626,7,174322
2108536,88,628058
59141,65,6671
5759,6,530459
458716,13,458544
377574,13,369575
1916001,7,1252634
2020719,62,3587
485745,13,485101
1658186,63,829161
1941586,16,1941441
1915235,7,260389
275702,13,553977
75722,54,396216
1889018,40,1793626
165148,106,14276
162897,88,87835
1161883,13,1161886
2025586,7,2025485
2035534,62,11418
1644677,63,833290
723680,6,456774
1545,35,2169600
1915864,7,461422
16766,42,71645
1402173,13,457988
1796698,7,1795802
9432,40,625423
95586,42,69469
484239,7,2168018
2097723,7,2097724
47579,54,119
1239883,62,4483
15391,6,84885
322030,6,320478
291971,88,1065
101885,54,997
1916467,7,863577
419707,7,1859718
359520,109,742792
10037,40,1290600
2171743,63,2171877
2024797,88,155959
11096,55,895
1592220,13,1591364
112055,6,319848
378052,13,458270
503876,13,501051
802553,62,8288
7637,45,3731
121900,35,146287
280704,21,1123
1923080,63,1923879
372952,13,372106
321527,55,34800
6164,40,272957
620777,170,102616
1278177,62,99501
1917421,7,736826
1973383,16,2001177
2185018,16,2185015
84024,48,79942
593126,170,102616
111886,109,314897
28341,20,1451126
1913769,7,257188
3242,55,893
83418,170,6077
245648,48,899597
200645,170,11966
177178,7,1406297
199550,62,215103
373373,13,369942
92290,40,1128112
2194731,7,2015369
851185,13,499562
42698,13,502714
1147605,13,1419416
9571,48,984561
224943,88,5050
1768435,40,916695
1159639,13,1159642
799483,13,1388513
10331,13,133907
13215,13,533539
839730,62,187316
835230,63,835494
309529,40,1793704
1834140,40,2188726
530459,40,469102
94914,41,1068663
1516149,62,15013
87917,48,924228
786879,13,648173
1734,13,801405
1958085,13,1958061
1970500,62,2144
91941,40,1511882
2038204,88,2024862
6218,40,741014
6795,6,47941
375100,13,361944
94912,40,1111323
75337,54,395228
165969,109,314897
394704,54,1533
839098,62,5282
9236,40,897865
2135155,7,2135156
5536,40,1547694
1882316,7,1882219
1917128,7,809366
397439,54,605
376749,13,371727
1915943,7,1795990
1657203,63,1657200
787399,7,2112681
17577,13,405196
235751,42,77616
1671,42,73149
88400,40,101868
165261,88,2096504
1352047,13,1352050
6522,35,6525
1253572,16,1970939
3770,41,1044466
102554,48,196823
2455,20,665784
1408847,88,589415
322395,16,374536
84785,35,8387
2194301,7,487905
2162956,88,589415
844351,63,844350
373297,13,370025
87701,48,52608
164419,109,1512379
837814,63,1830042
2064358,88,131845
460047,13,457920
390328,54,392386
1389269,16,1389286
1792286,13,1778076
13503,40,1224463
506409,13,371653
2844,88,108
2190180,13,2190185
862616,13,170720
469732,6,319912
13503,40,1105895
616351,88,8658
1948382,40,1104086
723644,6,3830
1915725,7,875779
163813,106,140363
4234,6,16803
802188,6,14577
374937,13,364060
88813,40,951925
13190,13,361438
9407,63,1717758
13912,6,13913
397570,54,101869
16691,88,7042
771221,13,771220
2121159,13,2120829
1949624,63,1950191
1522221,63,845636
1658644,63,833669
127325,13,1420401
2020605,62,8302
235480,7,1268751
125639,42,180962
2041669,7,2042009
1917214,7,1742592
1914611,7,747755
17824,42,72052
1768464,41,1098438
1915879,7,722811
1434023,13,281622
2107305,13,2107122
65419,6,226110
16459,16,502739
192823,62,1545
90125,40,2164703
1546728,42,76808
485339,13,383613
648571,13,648110
2004205,63,2003804
2193308,63,2193242
5837,20,665555
112007,88,592752
95872,40,981625
321542,6,320211
1916362,7,283203
491078,13,1147391
2194608,7,1513385
1962548,13,1908767
313706,40,187354
539089,7,1267208
851517,13,499667
4962,16,1956484
9530,6,320151
597798,13,501741
10412,42,178648
396913,54,226404
112943,109,314897
850724,13,498147
2039238,40,916944
1408723,109,314897
12846,55,503850
8872,42,3327
1916182,7,748273
247380,40,54883
10433,13,1430934
1949533,42,468564
74040,170,5182
403366,13,647922
51826,13,502515
372784,13,370642
2184637,13,2184353
1232196,13,1232197
2014993,7,2010486
346621,13,503602
2335,48,915394
460037,13,559759
24802,21,1222
1908589,13,2051244
28274,6,11582
456424,6,12563
13729,13,361475
458713,13,665843
249484,88,251553
308364,88,6671
8871,40,1704046
382683,42,71082
165415,54,2639
396167,54,53182
1491785,88,8661
1701307,7,1414864
357203,6,65441
17032,13,370013
144933,7,2134579
842552,63,839409
11827,42,180062
389483,65,52548
1214,16,641392
1941665,13,1941310
